시군구코드,연도,시군구명,대졸인구비율,대졸인구비율등급,여성종사자비율,여성종사자비율등급,20세미만인구성장률,20세미만인구성장률등급,투표율,투표율등급,재정자립도,재정자립도등급,경제활동인구대비종사자수,경제활동인구대비종사자수등급,1인당지역내총생산,1인당지역내총생산등급,특허출원건수,특허출원건수등급,1인당주민세,1인당주민세등급,1인당공원면적,1인당공원면적등급,도로밀도,도로밀도등급,1만인당공무원수,1만인당공무원수등급,건축허가면적증감률,건축허가면적증감률등급,주민등록인구전출입률,주민등록인구전출입률등급,폐기물재활용률,폐기물재활용률등급,1만인당사회복지시설수,1만인당사회복지시설수등급,1만인당문화체육시설수,1만인당문화체육시설수등급,1만인당축제건수,1만인당축제건수등급,비영리단체수,비영리단체수등급
42800,2016,강원도 양구군,,,42.42,6,-3.35,10,,,17.24,4,0.25,4,36127.78,6,17,1,9.2,1,31.34,6,0.32,1,167.9,7,130.73,7,-0.59,10,93,6,47.04,6,38.44,6,0.03,5,2,1
42810,2016,강원도 인제군,,,41.01,5,-3.8,10,,,10.7,3,0.29,4,42211.12,6,20,1,13.49,3,38.32,6,0.28,1,138.82,6,145.54,7,-1.91,10,86.85,6,29.37,5,31.69,6,0.02,3,5,1
42820,2016,강원도 고성군,,,44.67,6,-9.94,10,,,13.71,4,0.34,5,31585.67,5,14,1,15.64,3,19.4,5,0.54,1,135.25,6,57.56,7,0.65,7,83.09,6,43.54,6,25.49,6,0.04,5,3,1
42830,2016,강원도 양양군,,,39.93,5,-5.27,10,,,11.58,3,0.41,5,32064,5,22,1,18.05,4,9.88,3,0.45,1,153.88,7,38.97,6,-0.38,10,89.33,6,56.87,6,33.17,6,0.12,7,6,1
43110,2016,충청북도 청주시,,,42.1,6,-2.46,10,,,35.76,6,0.43,5,33771.45,5,2055,7,34.68,6,18.49,5,3.2,5,26.43,2,29.39,6,-0.09,10,74.02,5,13.76,2,18.9,5,0,1,254,7
43130,2016,충청북도 충주시,,,41.29,5,-2.78,10,,,19.41,5,0.44,5,29114.4,5,367,4,24.39,5,30.89,6,1.64,2,45.21,4,-40.82,10,0.24,7,84.83,6,27.78,5,26.43,6,0.01,1,39,5
43150,2016,충청북도 제천시,,,41.87,6,-3.93,10,,,20.44,5,0.41,5,22938.92,5,106,1,19.81,4,7.29,1,0.61,1,56.49,5,-21.8,1,0.37,7,90.56,6,27.08,5,17.61,5,0.03,5,29,4
43720,2016,충청북도 보은군,,,37.77,5,-1.33,10,,,10.2,2,0.42,5,32956.49,5,22,1,25.93,5,34,6,0.79,1,131.93,6,4.59,1,0.49,7,72.95,5,90.66,7,36.89,6,0.01,1,18,2
43730,2016,충청북도 옥천군,,,39.17,5,-5.63,10,,,18.08,5,0.45,5,26697.99,5,99,1,21.31,4,16.22,5,0.46,1,92.71,6,-40.95,10,0.2,7,88.19,6,63.94,6,63.33,7,0.05,6,16,1
43740,2016,충청북도 영동군,,,39.57,5,-7.44,10,,,17.86,5,0.34,5,19619.28,4,62,1,16.33,3,30.08,6,0.65,1,94.52,6,-6.3,1,0.45,7,91.59,6,75.11,6,21.16,6,0.03,5,18,2
43745,2016,충청북도 증평군,,,41.95,6,0.33,10,,,18.11,5,0.36,5,29489.52,5,15,1,27.74,5,19.55,5,3.22,5,90.36,6,457.14,7,1.24,7,86.43,6,32.55,5,37.8,6,0.03,5,10,1
43750,2016,충청북도 진천군,,,31.75,5,4.48,9,,,30.8,6,0.88,6,79483.65,7,229,1,81.06,7,27.87,6,1.51,2,64.81,5,-10.76,1,2.68,7,84.17,6,43.71,6,39.84,6,0.01,1,12,1
43760,2016,충청북도 괴산군,,,36.87,5,-6.87,10,,,14.12,4,0.39,5,30827.39,5,117,1,21.4,4,21.86,5,0.56,1,115.82,6,5.08,1,1.41,7,90.43,6,91.66,7,12.63,4,0.04,5,10,1
43770,2016,충청북도 음성군,,,30.38,5,-1.78,10,,,27.49,6,0.89,6,67946.92,6,404,4,69.7,7,21.45,5,1.85,3,53.71,5,-1.71,1,1.42,7,79.79,6,44.22,6,31.48,6,0.02,4,18,2
43800,2016,충청북도 단양군,,,29.88,5,-5.49,10,,,21.54,5,0.53,6,40542.86,6,22,1,34.38,6,30.21,6,0.74,1,149.46,7,-5.12,1,-0.11,10,94.72,6,61.33,6,23.4,6,0.04,5,5,1
44130,2016,충청남도 천안시,,,39.44,5,-0.79,10,,,44.07,6,0.49,6,43373.73,6,3057,7,40.25,6,10.39,3,3.13,5,30.29,3,-30.88,10,1.38,7,83.71,6,14.03,2,15.3,5,0.01,1,123,7
44150,2016,충청남도 공주시,,,42.97,6,-6.71,10,,,19.88,5,0.42,5,33471.02,5,563,5,23.56,5,16.26,5,1.42,1,88.37,6,-17.86,1,-0.85,10,77.78,5,42.27,6,17.88,5,0.06,6,28,4
44180,2016,충청남도 보령시,,,40.49,5,-3.96,10,,,20.89,5,0.4,5,39480.09,6,120,1,30.18,5,10.69,3,2.31,4,91.83,6,38.79,6,-0.58,10,95.7,6,51.49,6,13.15,4,0.08,6,22,3
44200,2016,충청남도 아산시,,,32.65,5,1.45,10,,,45.53,6,0.66,6,95466.67,7,1396,6,90.65,7,20.42,5,1.86,3,38.35,4,42.26,6,1.03,7,88.66,6,19.96,4,17.83,5,0.01,1,39,5
44210,2016,충청남도 서산시,,,32.6,5,-3.26,10,,,31.82,6,0.49,6,74363.4,7,343,3,55.46,6,57.78,7,2.23,3,62.96,5,-46.35,10,0.05,5,78.76,5,25.41,5,18.72,5,0.01,1,21,3
44230,2016,충청남도 논산시,,,42.85,6,-4.41,10,,,16.45,4,0.41,5,27854.11,5,259,2,20.73,4,10.91,3,2.55,4,75.12,6,12.41,3,-0.58,10,81.73,6,47.24,6,13.29,4,0.04,5,27,4
44250,2016,충청남도 계룡시,,,47.75,6,2.43,10,,,24.81,5,0.21,3,19637.26,4,99,1,8.72,1,27.71,6,4.09,5,84.29,6,-41.52,10,1.52,7,85.79,6,15.13,3,20.58,5,0.01,1,5,1
44710,2016,충청남도 금산군,,,33.65,5,-5.22,10,,,19.43,5,0.54,6,39488.17,6,182,1,37.32,6,23.27,6,0.27,1,109.88,6,-16.02,1,0.07,6,91.66,6,64.23,6,13.69,4,0.02,4,18,2
44760,2016,충청남도 부여군,,,43.23,6,-4.82,10,,,11.09,3,0.33,5,26329.99,5,85,1,17.56,4,10.98,3,0.31,1,115.48,6,-36.87,10,-0.6,10,82.83,6,73.27,6,26.33,6,0.04,6,9,1
44770,2016,충청남도 서천군,,,44.1,6,-6.06,10,,,12.73,3,0.47,5,36384.29,6,39,1,27.32,5,17.71,5,1.55,2,120.64,6,56.64,7,-0.62,10,93.19,6,73.34,6,15.09,5,0.12,7,16,1
44790,2016,충청남도 청양군,,,40.25,5,-4.68,10,,,16.18,4,0.42,5,31364.64,5,31,1,20.21,4,3.18,1,0.17,1,177.48,7,56.68,7,1.72,7,73.86,5,111.85,7,15.61,5,0.2,7,5,1
44800,2016,충청남도 홍성군,,,44.8,6,8.12,8,,,20.32,5,0.4,5,29731.04,5,64,1,17.08,4,31.92,6,0.93,1,72.07,5,10.48,2,5.62,7,92.28,6,40.6,6,13.84,4,0.01,1,15,1
44810,2016,충청남도 예산군,,,37.37,5,-9.91,10,,,15.26,4,0.44,5,37556.3,6,145,1,24.05,5,17.28,5,1.23,1,92.54,6,-45.75,10,-2.09,10,91.93,6,53.16,6,24.05,6,0.02,2,20,2
44825,2016,충청남도 태안군,,,39.47,5,-1.74,10,,,19.74,5,0.35,5,42491.47,6,95,1,38.76,6,9.42,3,1.98,3,111.48,6,-18.6,1,0.97,7,90.03,6,46.96,6,11.82,4,0.14,7,11,1
44830,2016,충청남도 당진시,,,26.18,4,-0.49,10,,,34.76,6,0.6,6,75824.7,7,234,1,75.25,7,21.48,5,2.02,3,56.79,5,61.79,7,0.49,7,98.37,6,25.3,5,15.19,5,0.04,5,32,4
45110,2016,전라북도 전주시,,,48.2,6,-3.14,10,,,32.18,6,0.38,5,18538.55,4,1689,7,18.76,4,25.49,6,7.57,6,24.2,1,-0.9,1,-0.37,10,68.55,5,10.81,1,16.28,5,0,1,406,7
45130,2016,전라북도 군산시,,,36.99,5,-2.31,10,,,26.62,5,0.43,5,35846.44,6,407,4,38.02,6,27.51,6,3.65,5,39.58,4,0.56,1,-0.47,10,71.31,5,20.98,4,14.57,5,0,1,76,6
45140,2016,전라북도 익산시,,,43.93,6,-3.2,10,,,20.87,5,0.4,5,23145.88,5,1010,6,23.94,5,19.37,5,2.19,3,37.22,3,24.44,5,-0.56,10,83.9,6,26.61,5,20.25,5,0,1,144,7
45180,2016,전라북도 정읍시,,,45.29,6,-3.69,10,,,14.29,4,0.39,5,23906.18,5,169,1,18.35,4,39.06,6,1.53,2,67.84,5,8.2,1,-0.27,10,90.11,6,67.81,6,20.12,5,0.01,1,49,5
45190,2016,전라북도 남원시,,,48.56,6,-4.71,10,,,11.88,3,0.35,5,19858.73,4,66,1,13.52,3,40.28,6,1.2,1,98.53,6,234.43,7,-0.43,10,94.95,6,65.2,6,21.27,6,0.02,2,40,5
45210,2016,전라북도 김제시,,,39.32,5,-5.04,10,,,13.68,4,0.51,6,30656.28,5,103,1,23.58,5,17.35,5,1.54,2,84.57,6,62.08,7,-0.44,10,87.54,6,82.57,7,15.87,5,0.03,5,20,2
45710,2016,전라북도 완주군,,,30.3,5,-0.53,10,,,31.08,6,0.63,6,48789.04,6,228,1,68.88,7,16.66,5,1.38,1,58.97,5,-23.55,1,0.14,7,95.75,6,50.11,6,14.98,5,0.02,3,22,3
45720,2016,전라북도 진안군,,,39.97,5,-2.02,10,,,15.19,4,0.38,5,24256.32,5,47,1,11.93,2,33.56,6,0.4,1,184.27,7,54.26,6,0.14,7,98.13,6,155.74,7,42.27,7,0.07,6,35,5
45730,2016,전라북도 무주군,,,40.43,5,-4.54,10,,,17.88,5,0.4,5,29404.3,5,14,1,19.38,4,23.33,6,0.63,1,163.86,7,35.91,6,-0.29,10,97.41,6,122.06,7,33.25,6,0.04,5,19,2
45740,2016,전라북도 장수군,,,43.23,6,-0.29,10,,,16.73,4,0.3,4,22694.01,5,53,1,12.93,2,44.12,6,0.48,1,176.79,7,14.45,4,2.11,7,95.32,6,134.82,7,26.49,6,0.01,1,19,2
45750,2016,전라북도 임실군,,,42.25,6,-0.87,10,,,15.62,4,0.38,5,24831.54,5,28,1,14.33,3,46.9,7,0.65,1,168.13,7,15.49,4,0.43,7,97.49,6,139.07,7,23.63,6,0.04,6,17,1
45770,2016,전라북도 순창군,,,48.04,6,-0.92,10,,,13.12,3,0.37,5,25391.53,5,51,1,14.52,3,12.71,4,1.1,1,163.35,7,-19.58,1,-0.64,10,93.43,6,143.47,7,21.96,6,0.09,7,14,1
45790,2016,전라북도 고창군,,,41.96,6,-1.1,10,,,15.42,4,0.36,5,23532.11,5,104,1,13.72,3,8.23,2,1.29,1,94.35,6,2,1,1.61,7,96.25,6,109.02,7,23.24,6,0.11,7,25,3
45800,2016,전라북도 부안군,,,46.84,6,-3.42,10,,,16.25,4,0.39,5,22718.43,5,22,1,15.47,3,95.9,7,1.56,2,96.42,6,38.48,6,0.95,7,96.53,6,94.85,7,27.89,6,0.01,1,22,3
46110,2016,전라남도 목포시,,,50.42,6,-3.96,10,,,23.49,5,0.34,5,16348.13,3,169,1,12.97,2,28.88,6,12.64,7,48.42,4,32.81,6,-0.42,10,58.34,5,13.41,2,25.06,6,0,1,125,7
46130,2016,전라남도 여수시,,,35.47,5,-3.08,10,,,30.76,6,0.48,6,71638.93,7,322,3,48.4,6,23.2,6,2.93,4,62.17,5,144.41,7,-0.57,10,63.71,5,26.48,5,28.3,6,0,1,74,6
46150,2016,전라남도 순천시,,,48.24,6,-2.63,10,,,26.19,5,0.39,5,19664.08,4,437,4,17.47,4,39.05,6,1.59,2,50.88,5,9.84,2,-0.23,10,57.71,5,31.2,5,22.61,6,0,1,69,6
46170,2016,전라남도 나주시,,,37.68,5,10.27,8,,,17.49,4,0.55,6,35529.45,6,609,5,44.91,6,73.45,7,1.51,2,101.61,6,-50.02,10,5.91,7,27.05,2,72.46,6,22.65,6,0,1,41,5
46230,2016,전라남도 광양시,,,27.56,4,-3.47,10,,,35.45,6,0.57,6,61915.19,6,247,2,69.47,7,76.49,7,3.18,5,64.14,5,-15.65,1,0.85,7,34.09,3,27.78,5,27.5,6,0,1,38,5
46710,2016,전라남도 담양군,,,39.08,5,-1.62,10,,,16.64,4,0.54,6,26139.07,5,106,1,16.78,3,32.02,6,0.83,1,136.49,6,-3.77,1,0.79,7,42.5,4,96.45,7,18.2,5,0.01,1,8,1
46720,2016,전라남도 곡성군,,,34.91,5,0.73,10,,,12.7,3,0.47,5,30161.81,5,25,1,35.89,6,22.26,6,0.63,1,195.35,7,33.77,6,-0.19,10,45.56,4,130.59,7,25.13,6,0.03,5,10,1
46730,2016,전라남도 구례군,,,48.16,6,-6.99,10,,,9.91,2,0.3,4,19328.1,4,10,1,14.13,3,18.06,5,0.51,1,206.77,7,20.9,5,1.07,7,40.91,4,133.31,7,32.49,6,0.07,6,5,1
46770,2016,전라남도 고흥군,,,48.99,6,-5.58,10,,,12.61,3,0.35,5,18546.5,4,34,1,12.06,2,20.97,5,0.71,1,125.47,6,60.74,7,-0.27,10,31.42,2,116.95,7,16.8,5,0.02,2,13,1
46780,2016,전라남도 보성군,,,43.85,6,-3.37,10,,,11.09,3,0.36,5,18062,4,32,1,11.86,2,25.81,6,0.63,1,150.03,7,22.81,5,-1.18,10,23.86,1,117.95,7,20.46,5,0.04,5,13,1
46790,2016,전라남도 화순군,,,45.12,6,-6.11,10,,,21.03,5,0.48,5,22360.73,4,81,1,25.11,5,29.22,6,0.64,1,112.59,6,-2.95,1,-0.38,10,41.84,4,83.54,7,22.01,6,0.01,1,19,2
46800,2016,전라남도 장흥군,,,47.83,6,-5.2,10,,,11.56,3,0.4,5,22262.71,4,38,1,9.65,1,28.41,6,0.84,1,155.7,7,78.22,7,-6.13,10,65.94,5,125.25,7,29.29,6,0.01,1,14,1
46810,2016,전라남도 강진군,,,44.13,6,-5.24,10,,,10.18,2,0.34,5,20113.5,4,25,1,12.37,2,64.33,7,1.32,1,167.15,7,24.2,5,-2.2,10,42.36,4,110.07,7,19.93,5,0.01,1,17,1
46820,2016,전라남도 해남군,,,44.92,6,-3.36,10,,,12.12,3,0.37,5,24593.55,5,43,1,14.14,3,10.72,3,0.37,1,111.21,6,102.19,7,-1.33,10,21.94,1,97.53,7,15.58,5,,0,9,1
46830,2016,전라남도 영암군,,,21.93,4,-5.16,10,,,13.73,4,0.87,6,66090.93,6,95,1,84.61,7,45.52,7,1.43,1,113.21,6,7.77,1,-1.94,10,54.64,5,91.74,7,27.21,6,0.01,1,13,1
46840,2016,전라남도 무안군,,,48.7,6,-0.4,10,,,16.11,4,0.3,4,40059.24,6,159,1,12.36,2,11.64,4,1.56,2,77.88,6,52.69,6,-0.15,10,19.36,1,59.72,6,18.52,5,0.02,4,21,3
46860,2016,전라남도 함평군,,,40.18,5,-4.54,10,,,12,3,0.42,5,23918.63,5,23,1,14.34,3,16.02,5,1.81,3,173.86,7,14.33,4,-0.66,10,41.17,4,134.48,7,19.26,5,0.04,6,7,1
46870,2016,전라남도 영광군,,,38.75,5,-3.01,10,,,13.43,4,0.41,5,59016.15,6,59,1,32.88,5,24.74,6,1.24,1,126.42,6,63.57,7,-0.78,10,47.58,4,83.85,7,40.09,6,0.02,4,19,2
46880,2016,전라남도 장성군,,,34.34,5,-2.53,10,,,21.09,5,0.5,6,36191.48,6,125,1,24.23,5,9.99,3,1.7,2,142.13,6,86.46,7,-0.41,10,31.81,3,94.77,7,36.36,6,0.05,6,8,1
46890,2016,전라남도 완도군,,,46.58,6,-2.38,10,,,12.64,3,0.31,4,18353.16,4,25,1,8.98,1,27.95,6,0.92,1,136.3,6,18.96,5,-0.35,10,31.77,2,74.23,6,20.65,5,0.02,4,10,1
46900,2016,전라남도 진도군,,,40.77,5,-5.18,10,,,10,2,0.33,5,20922.28,4,20,1,7.52,1,24.52,6,0.79,1,182.01,7,27.89,5,-0.38,10,20.65,1,107.25,7,49.01,7,0.01,2,9,1
46910,2016,전라남도 신안군,,,34.2,5,-2.75,10,,,10.2,2,0.22,3,23122.36,5,12,1,9.99,1,70.83,7,0.72,1,197.55,7,53.93,6,-0.79,10,46.69,4,128.69,7,29.74,6,0.01,1,3,1
47110,2016,경상북도 포항시,,,36.8,5,-3.35,10,,,35.22,6,0.42,5,32856.54,5,2531,7,38.71,6,27.16,6,1.98,3,40.07,4,-45.7,10,-0.81,10,76.1,5,12.63,2,18.2,5,0.01,1,152,7
47130,2016,경상북도 경주시,,,35.27,5,-3.12,10,,,25.59,5,0.57,6,40423.04,6,555,5,46.43,6,13.03,4,1.53,2,58.57,5,-8.75,1,0.01,1,38.21,3,25.08,4,18.07,5,0.01,1,71,6
47150,2016,경상북도 김천시,,,37.76,5,0.21,10,,,25.84,5,0.43,5,32510.8,5,257,2,37.14,6,32.89,6,1.22,1,80.24,6,35.47,6,1.51,7,37,3,37.93,6,13.76,4,0.01,1,28,4
47170,2016,경상북도 안동시,,,48.09,6,-2.77,10,,,15.14,4,0.34,5,26545.27,5,242,2,17.2,4,40.99,6,0.87,1,78.43,6,7.98,1,-0.21,10,45.73,4,34.13,5,18.18,5,0.01,1,77,6
47190,2016,경상북도 구미시,,,37.01,5,-1.8,10,,,44.25,6,0.55,6,66956.55,6,1382,6,67.06,6,39.6,6,3.09,5,38.82,4,-45.58,10,-0.68,10,58.13,5,10.76,1,23.9,6,0,1,92,6
47210,2016,경상북도 영주시,,,42.63,6,-4.24,10,,,23.09,5,0.36,5,27366.98,5,68,1,21.27,4,18.49,5,1.2,1,88.02,6,89.67,7,-0.14,10,83.42,6,35.61,5,15.3,5,0.04,5,27,4
47230,2016,경상북도 영천시,,,35.89,5,-4.89,10,,,17.51,4,0.57,6,33991.09,5,236,1,35.12,6,6.3,1,0.94,1,99.7,6,-9.28,1,0.29,7,54.86,5,46.67,6,25.63,6,0.05,6,27,4
47250,2016,경상북도 상주시,,,45.72,6,-3.16,10,,,13.97,4,0.33,5,22491.3,4,81,1,13.62,3,24.35,6,0.64,1,114.59,6,16.9,4,0.09,6,30.75,2,63.12,6,21.24,6,0.01,1,24,3
47280,2016,경상북도 문경시,,,47.19,6,-5.8,10,,,19.88,5,0.34,5,19729.61,4,69,1,16.39,3,35.25,6,0.34,1,125.85,6,20.43,5,-1,10,15.04,1,57.68,6,26.92,6,0.02,3,28,4
47290,2016,경상북도 경산시,,,38.65,5,-1.17,10,,,30.75,6,0.45,5,29706,5,977,6,31.82,5,18.07,5,2.94,4,40.46,4,-35.7,10,-0.01,1,45.1,4,16.49,3,13.2,4,0.01,1,51,5
47720,2016,경상북도 군위군,,,34.28,5,-2.71,10,,,11.28,3,0.5,6,30396.05,5,18,1,22.17,4,39.91,6,0.64,1,222.38,7,-25.62,1,1.2,7,88.81,6,102.46,7,35.56,6,0.02,4,10,1
47730,2016,경상북도 의성군,,,42.04,6,-3.38,10,,,13.17,3,0.31,4,22665.22,4,50,1,12.34,2,34.25,6,0.8,1,159.82,7,32.74,6,0.22,7,39.48,3,102.49,7,22.31,6,0.01,1,14,1
47750,2016,경상북도 청송군,,,49.41,6,-4.55,10,,,11.9,3,0.36,5,24229.88,5,14,1,13.68,3,18.54,5,0.49,1,203.72,7,-31.65,10,0.42,7,27.04,2,93.15,7,18.55,5,0.04,6,9,1
47760,2016,경상북도 영양군,,,39.51,5,0.84,10,,,13.56,4,0.24,4,22068.31,4,3,1,8.55,1,38.8,6,0.34,1,279.92,7,1.47,1,-0.15,10,34.94,3,104.12,7,22.4,6,0.03,5,4,1
47770,2016,경상북도 영덕군,,,47.08,6,-3.23,10,,,13.51,4,0.33,5,20154.51,4,24,1,13.11,2,55.43,7,0.17,1,155.31,7,-22.88,1,0.56,7,51.49,4,75.94,7,20.74,5,0.02,4,8,1
47820,2016,경상북도 청도군,,,47.38,6,-1.65,10,,,15.7,4,0.41,5,22679.25,5,71,1,14.34,3,34.35,6,0.24,1,138.66,6,24.61,5,0.51,7,41.82,4,83.32,7,20.52,5,0.02,4,13,1
47830,2016,경상북도 고령군,,,29.17,5,-6.61,10,,,16.77,4,0.8,6,40173.75,6,78,1,31.91,5,20.78,5,2.56,4,155.01,7,38.56,6,-0.59,10,65.41,5,66.28,6,37.14,6,0.02,2,7,1
47840,2016,경상북도 성주군,,,30.27,5,-4.8,10,,,15.28,4,0.61,6,40838.34,6,108,1,27.75,5,11.99,4,0.96,1,141.1,6,-5.51,1,0.89,7,32.12,3,74.53,6,23.07,6,0.02,4,14,1
47850,2016,경상북도 칠곡군,,,34.68,5,-2.06,10,,,27.03,6,0.58,6,32354.72,5,213,1,33.19,5,36.95,6,3,4,62.07,5,-16.51,1,-0.22,10,65.07,5,24.23,4,16.41,5,0.01,1,32,4
47900,2016,경상북도 예천군,,,44.43,6,7.3,8,,,10.86,3,0.28,4,23199.48,5,19,1,11.71,2,13.68,4,1.16,1,142.95,6,-13.96,1,3.98,7,43.49,4,81.54,7,20.61,5,0.07,6,13,1
47920,2016,경상북도 봉화군,,,29.65,5,-5.21,10,,,9.64,2,0.37,5,31383.7,5,9,1,14.94,3,22.11,6,0.84,1,186.81,7,29.88,6,-0.1,10,1.74,1,85.38,7,23.93,6,0.03,5,6,1
47930,2016,경상북도 울진군,,,38.76,5,-4.34,10,,,15.95,4,0.4,5,47286.68,6,42,1,44.87,6,28.65,6,0.62,1,128.66,6,37.06,6,0.19,7,53,5,54.98,6,21.4,6,0.02,4,19,2
47940,2016,경상북도 울릉군,,,38.01,5,-10.59,10,,,17.34,4,0.36,5,28761.42,5,2,1,12.54,2,25.05,6,1.17,1,438.16,7,-21.54,1,-1.3,10,49.75,4,33.73,5,40.96,6,0.14,7,6,1
48110,2016,경상남도 창원시,,,38.52,5,-3.71,10,,,42.62,6,0.47,5,34489.49,6,2702,7,42.21,6,24.55,6,2.3,4,33.75,3,59.31,7,-0.93,10,68.08,5,10.97,1,14.51,5,0,1,313,7
48170,2016,경상남도 진주시,,,45.56,6,-2.19,10,,,31.75,6,0.39,5,20070.77,4,661,5,21.55,4,30.14,6,2.41,4,33.3,3,0.03,1,0.48,7,45.57,4,16.97,3,19.67,5,0,1,89,6
48220,2016,경상남도 통영시,,,42.49,6,-2.85,10,,,23.54,5,0.35,5,29214.55,5,72,1,19.66,4,37.13,6,2.26,4,51.46,5,7.94,1,-0.85,10,64.59,5,19.16,4,23.05,6,0,1,20,2
48240,2016,경상남도 사천시,,,35.46,5,-3.22,10,,,22.48,5,0.54,6,35203.49,6,146,1,46.47,6,24.95,6,2.32,4,60.32,5,35.62,6,-0.51,10,25.74,1,34.58,5,24.65,6,0.01,2,27,4
48250,2016,경상남도 김해시,,,38.29,5,-3.66,10,,,41.32,6,0.5,6,28179.2,5,1111,6,27.93,5,24.38,6,4.25,5,24.08,1,93.76,7,-0.42,10,59.01,5,11.44,1,14.3,5,0,1,53,6
48270,2016,경상남도 밀양시,,,39.76,5,-2.77,10,,,19.01,5,0.38,5,24466.75,5,141,1,20.38,4,19.03,5,1.01,1,63.69,5,0.68,1,0.84,7,50.17,4,43.74,6,38.31,6,0.01,1,19,2
48310,2016,경상남도 거제시,,,26.58,4,-0.3,10,,,41.53,6,0.62,6,40648.14,6,764,6,86.01,7,36.02,6,2.61,4,30.72,3,-62.46,10,-0.38,10,33.16,3,13.8,2,16.43,5,0,1,22,3
48330,2016,경상남도 양산시,,,38.92,5,1.53,10,,,40.46,6,0.5,6,34339.94,6,535,5,37.58,6,19.77,5,3.3,5,28.74,2,0.55,1,4.46,7,58.88,5,10.68,1,15.26,5,0,1,39,5
48720,2016,경상남도 의령군,,,37.23,5,-5.68,10,,,16.9,4,0.38,5,28578.42,5,16,1,19.74,4,69.04,7,1.4,1,152.06,7,87.35,7,-0.49,10,32.61,3,118.95,7,29.25,6,0.01,1,7,1
48730,2016,경상남도 함안군,,,26.35,4,-2.98,10,,,25.65,5,0.81,6,53685.39,6,122,1,52.93,6,25.93,6,1.54,2,67.15,5,-20.94,1,-0.11,10,73.57,5,56.1,6,18.03,5,0.01,1,15,1
48740,2016,경상남도 창녕군,,,35.95,5,-2.22,10,,,15.29,4,0.5,6,35369.01,6,66,1,30.08,5,54.77,7,1.57,2,76.96,6,10.14,2,0.82,7,71.92,5,71.05,6,18.56,5,0.01,1,16,1
48820,2016,경상남도 고성군,,,36.98,5,-2.25,10,,,16.98,4,0.46,5,47236.64,6,47,1,31.97,5,24.66,6,2.37,4,90.73,6,70.33,7,-0.4,10,54.04,5,67.47,6,16.87,5,,0,20,2
48840,2016,경상남도 남해군,,,49.53,6,-4,10,,,15.64,4,0.34,5,19695.25,4,26,1,10.67,1,23.59,6,0.93,1,98.01,6,12.23,3,-0.34,10,32.78,3,64.83,6,20.91,5,0.03,5,10,1
48850,2016,경상남도 하동군,,,42.1,6,-9.14,10,,,14.41,4,0.33,5,45807.08,6,43,1,21.42,4,26.93,6,1.21,1,102.67,6,-20.13,1,-0.49,10,60.44,5,90.22,7,19.61,5,0.03,4,11,1
48860,2016,경상남도 산청군,,,42.56,6,-6.3,10,,,12.92,3,0.4,5,24876.06,5,50,1,14.26,3,19.59,5,0.88,1,121.13,6,-7.5,1,0.86,7,10.4,1,112.13,7,25.09,6,0.02,2,13,1
48870,2016,경상남도 함양군,,,44.05,6,-4.83,10,,,14.51,4,0.36,5,21286.72,4,47,1,13.37,2,29.59,6,0.76,1,111.36,6,93.13,7,0.49,7,32.16,3,113.4,7,21.83,6,0.02,3,10,1
48880,2016,경상남도 거창군,,,43.08,6,-2.16,10,,,16.49,4,0.35,5,33053.09,5,46,1,15.24,3,13.53,4,1.22,1,79.3,6,-10.39,1,0.49,7,24.84,1,76.06,7,18.14,5,0.01,1,14,1
48890,2016,경상남도 합천군,,,42.42,6,-9.23,10,,,13.34,3,0.31,4,19908.38,4,24,1,11.68,2,7.04,1,0.92,1,113.44,6,47.3,6,-1.22,10,39.18,3,125.23,7,29.4,6,0.13,7,10,1
49110,2016,제주특별자치도 제주시,,,46.57,6,-0.97,10,,,37.84,6,0.47,5,25201.93,5,576,5,17.92,4,11.76,4,2.03,3,18.52,1,10.81,2,1.81,7,64.69,5,7.49,1,18.26,5,0.02,4,273,7
49130,2016,제주특별자치도 서귀포시,,,48.44,6,2.19,10,,,37.84,6,0.41,5,29979.62,5,113,1,17.66,4,19.32,5,1.82,3,44.4,4,44.33,6,3.56,7,52.3,4,10.34,1,26.13,6,0.05,6,69,6
11110,2015,서울특별시 종로구,32.43,6,43.96,6,-12.23,10,61.34,5,56.25,7,2.02,7,180898.76,7,,,176.2,7,24.85,6,13.77,7,80.96,6,18.08,1,,,91.93,6,6.36,1,38.6,6,2,7,,
11140,2015,서울특별시 중구,27.68,6,44.57,6,-13,10,60.01,5,65.75,7,4.11,7,386969.27,7,,,312.21,7,12.85,4,19.35,7,102.61,6,-56.3,1,,,86.72,6,5.93,1,41.77,7,1.67,7,,
11170,2015,서울특별시 용산구,35.26,7,42.73,6,-9.04,10,58.58,5,47.85,6,0.73,6,44177.21,6,,,49.48,6,2.25,1,14.86,7,57.12,5,-32.87,1,,,90.54,6,6.13,1,13.43,4,0.09,1,,
11200,2015,서울특별시 성동구,30.27,6,40.29,5,-16.4,10,60.44,5,39.4,6,0.66,6,35363.43,6,,,30.7,6,4.98,1,14.59,7,43.7,4,68.05,5,,,70.31,5,6.7,1,13.75,5,0.27,5,,
11215,2015,서울특별시 광진구,28.99,6,42.71,6,-17.21,10,60.15,5,30.87,6,0.37,5,16567.06,3,,,14.28,4,1.87,1,27.87,7,32.74,3,130.64,6,,,90.7,6,4.3,1,23.56,6,0,1,,
