시군구코드,읍면동코드,연도,시군구명,읍면동명,인구변화율(인구총조사),인구변화율(인구총조사)등급,노령화지수(인구총조사),노령화지수(인구총조사)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,소형주택비율,소형주택비율등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계),고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사),노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,고차산업종사자비율,고차산업종사자비율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,부동산공시지가,부동산공시지가등급,접도율,접도율등급,노후건축물비율,노후건축물비율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급
11170,11030740,2022,서울특별시 용산구,한남동,,,,,1038.548288,6,6.384418902,8,1.885377075,3,212.2206274,7,50.95383719,3,91.91729323,3,6.596767147,5,-4.320957379,5,219.9264255,7,,,3587,4,,,25.10146956,7,,,14290,6,-7.994963802,4,-3.78496462,5,6.49629926,7,4140,7,3132,7,8077366.585,10,35.57475582,7,83.13752592,4,-7.482993197,5,-20.37037037,4,,
11200,11040520,2022,서울특별시 성동구,왕십리2동,,,,,155.9126595,5,2.260194175,3,19.45876289,6,29.44062807,5,76.21805112,6,71.75324675,5,2.036741214,5,-1.037936267,5,160.582171,7,,,2648,5,,,22.05380195,7,,,12007,6,-7.419450192,4,-4.936424832,4,7.64604811,7,480,5,1030,5,4327625.316,9,20.67510549,5,84.55284553,4,-2.893890675,5,-9.316770186,5,,
11200,11040540,2022,서울특별시 성동구,마장동,,,,,560.5881819,6,3.468347178,5,9.192269574,5,240.4011981,7,76.95804918,6,73.79265937,5,2.541847489,5,-1.466773992,5,231.8757192,7,,,4030,4,,,24.77560556,7,,,16266,7,-2.091254753,5,3.563343674,6,2.585067724,5,5297,7,3491,8,4212521.377,9,17.71238201,4,87.19059406,3,-2.387267905,5,1.136363636,6,,
11200,11040550,2022,서울특별시 성동구,사근동,,,,,911.6100492,6,9.717647059,10,1.173402868,3,39.8965028,5,66.13678373,5,65.18668012,6,9.685767098,6,0.553923626,6,270.2317291,6,,,1516,7,,,15.30694669,8,,,9904,5,-0.964539007,5,7.627118644,7,1.573849879,3,4507,7,1105,5,4399048.467,9,26.32527948,6,86.18456557,3,-8.620689655,4,0,5,,
11200,11040560,2022,서울특별시 성동구,행당1동,,,,,633.5916935,6,5.828060523,7,2.489969318,3,76.55747295,6,79.43752882,7,58.05084746,7,33.07976026,9,-1.63981588,5,160.3221083,7,,,2190,6,,,21.64031621,7,,,10120,5,-3.409090909,4,-8.180565858,4,4.814727401,6,2188,6,1454,5,5599661.056,10,23.60367253,5,90.48974943,3,-1.302083333,5,-4.081632653,5,,
11200,11040570,2022,서울특별시 성동구,행당2동,,,,,65.01561416,5,1.701262272,3,1.896125309,3,14.13948647,5,81.39421909,7,74.71910112,5,0.449356327,3,-0.962199313,5,157.8470032,7,,,4003,4,,,24.23563601,7,,,16517,7,-1.289884589,5,-6.9522036,4,15.00412201,10,326,5,713,5,3879935.236,8,22.50274424,5,84.61538462,4,-18.69158879,4,20,7,,
11200,11040580,2022,서울특별시 성동구,응봉동,,,,,72.5061474,5,1.549909256,3,0.585480094,3,14.22210407,5,80.47268501,7,85.6545961,4,0.271212708,3,-2.342938733,5,139.1113549,7,,,2536,6,,,23.72754491,7,,,10688,6,-8.939974457,4,1.394052045,6,9.601873536,8,224,5,551,3,2570471.777,7,34.49477352,7,81.52173913,4,-18.81188119,4,-16.66666667,4,,
11200,11040590,2022,서울특별시 성동구,금호1가동,,,,,146.1875664,5,2.408872902,3,9.109009457,5,26.36822529,5,86.69313082,8,81.64763458,4,22.76492924,8,-1.207349081,5,160.5263158,7,,,2745,5,,,25.89378361,7,,,10601,6,-7.55033557,4,-3.422553752,5,7.366849179,7,444,5,834,5,2964167.347,7,26.65816327,6,82.09876543,4,8.974358974,7,-1.886792453,5,,
11200,11040620,2022,서울특별시 성동구,금호4가동,,,,,148.6735707,5,2.109151047,3,3.293256665,3,31.84848915,5,81.65655721,7,83.56807512,4,13.05166283,6,-1.584642234,5,144.2141623,7,,,2505,6,,,25.41599026,7,,,9856,5,1.090909091,6,-2.193187121,5,8.677469942,8,449,5,907,5,4877531.854,9,27.37547091,6,88.05248619,3,7.456140351,7,-10.81081081,4,,
11200,11040650,2022,서울특별시 성동구,성수1가1동,,,,,962.0858972,6,5.515709642,7,11.21587115,5,234.6323575,7,71.83396866,6,82.70944742,4,2.964845404,5,-2.573573937,5,173.3333333,7,,,2392,6,,,19.42031339,7,,,12317,6,2.254791432,6,10.84932684,7,4.943364107,6,3775,6,2769,7,6359926.863,10,23.31165583,5,93.03106633,3,-7.931034483,5,0,5,,
11200,11040660,2022,서울특별시 성동구,성수1가2동,,,,,2233.275592,9,5.634880803,7,11.47109033,5,439.3301988,10,83.0548926,7,88.98601399,4,2.535799523,5,-4.112947876,5,191.9765166,7,,,1962,6,,,21.46843199,7,,,9139,5,-0.180245133,5,4.387723627,6,4.282639353,6,5326,7,4782,10,5129739.278,10,18.12274368,4,91.05914718,3,-2.408477842,5,0.171526587,5,,
11200,11040670,2022,서울특별시 성동구,성수2가1동,,,,,1265.534872,7,5.767301299,7,17.07713268,6,221.1588883,7,68.74705605,5,75.70385819,5,1.248233632,3,-3.479691256,5,280.2292264,6,,,2934,5,,,26.02217295,7,,,11275,6,4.024363715,6,-4.666205807,4,2.509955984,5,3852,7,3309,8,6932887.488,10,24.99212102,6,91.81478017,3,-9.650053022,4,-7.11409396,5,,
11200,11040680,2022,서울특별시 성동구,성수2가3동,,,,,6228.743562,10,7.79985373,9,17.97155806,6,1200.272082,10,62.31578947,3,84.33179724,4,2.105263158,5,-4.332062843,5,241.347424,7,,,1827,6,,,23.70572207,7,,,7707,5,-3.217315004,4,3.077863185,6,5.691514299,6,12352,10,8204,10,6577182.548,10,25.64102564,6,84.77640343,4,-7.371349096,5,-2.93764988,5,,
11200,11040690,2022,서울특별시 성동구,송정동,,,,,279.9325464,5,3.227217497,5,18.10993976,6,43.44807063,5,62.5607064,3,86.12716763,4,7.328918322,5,-4.136553823,5,288.8540031,6,,,1840,6,,,24.19779064,7,,,7604,5,-2.715522353,5,3.788157411,6,1.506024096,3,481,5,823,5,3488035.057,8,6.32183908,2,66.66666667,6,-17.07317073,4,1.724137931,6,,
11200,11040700,2022,서울특별시 성동구,용답동,,,,,966.2660944,6,4.890017668,7,7.596423087,5,228.0686695,7,56.22233153,3,74.36281859,5,20.56074766,7,0.025757706,6,420.8897485,6,,,2176,6,,,24.29384839,7,,,8957,5,-5.074971165,4,-4.795331529,4,6.349923223,7,2657,6,2264,6,4379293.945,9,28.42137782,6,90.26128266,3,-2.599009901,5,2.272727273,6,,
11200,11040710,2022,서울특별시 성동구,왕십리도선동,,,,,337.3580621,5,3.325689856,5,10.02687858,5,65.10219531,5,81.38912541,7,69.97663551,6,2.29899039,5,-0.037835793,6,133.1536388,7,,,3952,4,,,20.26666667,7,,,19500,7,-0.176366843,5,-5.392208895,4,7.058548557,7,1720,5,2573,7,5476897.319,10,15.40216771,4,83.94160584,4,-9.2,4,-3.237410072,5,,
11200,11040720,2022,서울특별시 성동구,금호2·3가동,,,,,125.6459803,5,1.87037037,3,7.722772277,5,25.56958612,5,81.78684682,7,75.41899441,5,0.33089756,3,-2.120079173,5,179.0373369,7,,,3980,4,,,24.79750779,7,,,16050,7,-3.452157598,4,-0.427350427,5,6.534653465,7,569,5,1350,5,3853547.094,8,22.31359649,5,89.07815631,3,8.446866485,7,-5.555555556,5,,
11200,11040730,2022,서울특별시 성동구,옥수동,,,,,185.5384014,5,3.379545455,5,3.609056265,3,24.5065468,5,73.98881239,6,89.82683983,4,0.10757315,3,-1.720892713,5,132.8589109,7,,,4294,4,,,23.77761781,7,,,18059,7,2.272727273,6,2.042132416,6,7.913023986,7,1092,5,1320,5,3679289.18,8,13.69982548,4,81.25,4,-17.39130435,4,-9.523809524,4,,
11215,11050530,2022,서울특별시 광진구,화양동,,,,,334.7698084,5,3.100704517,5,1.363271852,3,59.60660494,5,72.06405694,6,89.40397351,4,17.45749308,7,1.292246521,6,414.2095915,6,,,2332,6,,,11.35235128,8,,,20542,8,-8.396946565,4,9.138962304,7,6.214915798,6,2723,6,2413,7,5712410.936,10,38.77192982,8,83.72632393,4,-10.2,4,-9.090909091,5,,
11215,11050540,2022,서울특별시 광진구,군자동,,,,,433.1016731,5,4.019930244,6,3.75557759,3,74.59459459,6,61.30217905,3,87.80284043,4,8.269887109,5,-0.847327855,5,268.3942226,6,,,3159,5,,,20.93578103,7,,,15089,6,-1.870679138,5,0.984275597,5,4.970252851,6,2064,6,2007,6,3685350.655,8,33.67272727,7,87.85151856,3,1.739130435,6,-3.658536585,5,,
11215,11050550,2022,서울특별시 광진구,중곡1동,,,,,402.1177855,5,3.27753059,5,16.69777702,6,93.99307144,6,70.67810239,5,85.58352403,4,22.4336639,8,-1.271295818,5,280.1069519,6,,,2619,6,,,22.29885057,7,,,11745,6,4.91374804,7,7.215057511,7,2.698116409,5,1438,5,1798,6,3614259.954,8,32.5617284,7,79.77099237,4,-6.077348066,5,-4.379562044,5,,
11215,11050560,2022,서울특별시 광진구,중곡2동,,,,,311.6338873,5,3.140243902,5,8.737864078,5,51.62150579,5,73.47728662,6,90.97674419,4,12.71134651,6,-2.002053388,5,221.4285714,7,,,3410,5,,,21.24742975,7,,,16049,7,-0.442967885,5,7.649284422,7,7.313915858,7,1084,5,1968,6,3984909.524,8,38.74458874,8,75.44973545,5,-4.452690167,5,-3.333333333,5,,
11215,11050570,2022,서울특별시 광진구,중곡3동,,,,,340.6710568,5,3.557388316,5,15.51391036,6,47.9147068,5,71.14889232,5,83.61858191,4,14.68315301,6,-1.177564301,5,279.9809342,6,,,2937,5,,,24.55890961,7,,,11959,6,-2.814814815,4,1.2111049,6,1.680834621,3,957,5,1455,5,3465104.33,8,29.79214781,6,80.88685015,4,-6.21761658,5,-4.237288136,5,,
11215,11050580,2022,서울특별시 광진구,중곡4동,,,,,157.517389,5,2.428747687,3,15.44323089,6,26.85928304,5,76.9004676,6,83.02469136,4,9.298597194,6,-1.896630157,5,284.1911765,6,,,5411,2,,,26.11486486,7,,,20720,8,-2.02020202,5,3.710662283,6,2.946405893,5,753,5,1621,6,3558274.592,8,37.56793478,8,77.49782798,4,-13.03317536,4,-4.469273743,5,,
11215,11050590,2022,서울특별시 광진구,능동,,,,,534.8837209,6,5.266545784,7,3.856085385,3,102.5939177,6,68.60509312,5,85.54216867,4,15.2413531,7,-1.070701708,5,224.7978437,7,,,1668,7,,,19.01938426,7,,,8770,5,-5.093676815,4,-2.89054888,5,7.935961439,7,1250,5,1103,5,4782564.356,9,34.08769448,7,66.92233941,6,-8.383233533,4,-3.03030303,5,,
11215,11050600,2022,서울특별시 광진구,구의1동,,,,,291.4439646,5,2.578443114,5,4.443412293,3,41.86086287,5,75.73846664,6,87.16773602,4,25.63889811,8,8.564664377,7,229.2041522,7,,,3312,5,,,17.77777778,7,,,18630,7,-3.499562555,4,-1.687581134,5,6.022604118,6,1056,5,2505,7,4817827.481,9,39.23664122,8,74.72959685,5,-7.104795737,5,12.5,7,,
11215,11050610,2022,서울특별시 광진구,구의2동,,,,,212.4947203,5,3.150803461,5,8.061985092,5,39.97235342,5,82.50997661,7,95.5,3,20.79262419,7,-1.806047809,5,181.5322581,7,,,4502,3,,,23.61890772,7,,,19061,7,0.280224179,5,-1.757500444,5,6.492742252,7,1041,5,1618,6,4021134.036,8,44.96214327,9,75.68740955,5,-6.081081081,5,5.263157895,6,,
11215,11050620,2022,서울특별시 광진구,구의3동,,,,,614.9728829,6,5.255016981,7,0.781387698,3,100.8471873,6,80.50826848,7,91.58110883,3,6.444552529,5,-1.546031968,5,156.8402154,7,,,4368,4,,,20.74271061,7,,,21058,8,-0.12345679,5,10.69354942,7,6.509605781,7,3622,6,3239,8,4792797.575,9,37.45335821,8,72.66899767,5,-9.366197183,4,-20.51282051,4,,
11215,11050630,2022,서울특별시 광진구,광장동,,,,,328.3188949,5,6.036933408,8,1.483129403,3,34.00842894,5,80.02474992,7,91.28595601,3,0.103124678,3,-1.433722775,5,72.72395548,7,,,3986,4,,,16.1369985,7,,,24701,8,-6.034232666,4,-4.454475769,4,5.385613645,6,3641,6,1787,6,3101305.18,8,16.60777385,4,74.45054945,5,-4.516129032,5,-12.90322581,4,,
11215,11050640,2022,서울특별시 광진구,자양1동,,,,,429.8325862,5,4.585996956,6,3.60659365,3,57.72573415,5,75.24847095,6,84.72906404,4,13.09250765,6,-1.898137761,5,255.9010601,6,,,3621,4,,,21.52026625,7,,,16826,7,-1.5969163,5,2.196846112,6,4.447394623,6,1465,5,1971,6,5135951.414,10,36.54822335,8,78.62190813,4,-7.395498392,5,-14.86486486,4,,
11215,11050650,2022,서울특별시 광진구,자양2동,,,,,235.2793786,5,2.809446254,5,3.806763285,3,32.94913555,5,74.87038731,6,81.48148148,4,6.495882891,5,-2.784995128,5,191.5981735,7,,,4196,4,,,23.8952164,7,,,17560,7,-4.598257502,4,-14.62342779,4,7.710144928,7,789,5,1842,6,5228919.99,10,35.50613497,7,78.61102054,4,-4.661016949,5,16,7,,
11215,11050660,2022,서울특별시 광진구,자양3동,,,,,171.4150909,5,3.292353823,5,3.005464481,3,19.19936123,5,71.77987346,6,92.87343216,3,2.459114241,5,-1.852313611,5,136.8985596,7,,,4467,3,,,22.5344297,7,,,19823,7,-2.591221576,5,-8.628361385,4,7.809653916,7,643,5,1334,5,5951025.948,10,25.57394554,6,90.31318281,3,5.976095618,7,0,5,,
11215,11050670,2022,서울특별시 광진구,자양4동,,,,,252.2035033,5,2.908344733,5,8.160865475,5,44.07006583,5,73.27374302,6,79.84693878,5,19.68715084,7,-0.172634627,6,379.0697674,6,,,3749,4,,,28.4273582,7,,,13188,6,0.451807229,5,-5.871330418,4,4.868297272,6,805,5,1462,5,6028811.684,10,28.55670103,6,90.06451613,3,-4.922279793,5,-6.52173913,5,,
11230,11060710,2022,서울특별시 동대문구,회기동,,,,,687.2747961,6,6.749042146,8,0.709622481,3,44.75630571,5,75.41785569,6,90.39692702,4,1.997554015,5,0.457229949,6,235.8662614,7,,,1552,7,,,18.61804223,7,,,8336,5,-1.813297515,5,14.41199684,8,1.688901504,3,4607,7,1044,5,4972040.893,9,30.06872852,6,90.73275862,3,11.89189189,7,-50,4,,
11230,11060720,2022,서울특별시 동대문구,휘경1동,,,,,244.9931807,5,3.252545825,5,6.011271133,5,58.64618477,5,84.57534895,7,86.01921025,4,48.19020582,10,0.028721189,6,202.4321796,7,,,2164,6,,,20.22808001,7,,,10698,6,5.454545455,7,15.57737894,8,8.328115216,7,817,5,982,5,3959849.44,8,34.272,7,94.25233645,3,4.545454545,6,18.18181818,7,,
11230,11060730,2022,서울특별시 동대문구,휘경2동,,,,,222.3760964,5,4.738003839,6,2.957261495,3,21.69625247,5,72.50152346,6,88.14363144,4,4.204753199,5,-1.185983827,5,217.2486772,7,,,4106,4,,,23.02472943,7,,,17833,7,1.446280992,6,10.18922853,7,3.929511849,5,2078,6,1042,5,3763396.264,8,30.73669369,7,86.80023571,3,-3.873239437,5,-27.77777778,4,,
11230,11060800,2022,서울특별시 동대문구,청량리동,,,,,366.9532509,5,4.481657609,6,3.046839472,3,50.56421279,5,58.96135688,3,73.17073171,5,0.419653786,3,-1.079041089,5,477.4561404,6,,,5443,2,,,45.25650619,6,,,12027,6,-0.477554919,5,-0.928478166,5,4.97195695,6,1453,5,1472,5,3384541.821,8,24.37591777,5,83.4178499,4,-4.387990762,5,18,7,,
11230,11060810,2022,서울특별시 동대문구,용신동,,,,,772.1866952,6,4.226980039,6,11.47078985,5,175.0629358,7,79.91754367,7,77.60663507,5,22.04621894,8,9.298206774,8,253.8685524,6,,,6103,2,,,23.42622447,7,,,26052,9,-1.866666667,5,-3.037569944,5,11.57361566,9,6050,8,6212,10,4868305.394,9,16.1295972,4,80.61640346,4,-4.838709677,5,1.182795699,6,,
11230,11060820,2022,서울특별시 동대문구,제기동,,,,,470.8555377,5,2.250562487,3,8.479505589,5,224.1500392,7,76.52797704,6,72.34181344,5,5.265423242,5,-1.665515701,5,403.1811895,6,,,5830,2,,,34.43387868,6,,,16931,7,-1.786561265,5,-8.228663446,4,4.88957557,6,5426,7,4889,10,3619122.392,8,25.9037389,6,81.50419626,4,-2.690884628,5,-3.266331658,5,,
11230,11060830,2022,서울특별시 동대문구,전농1동,,,,,263.1891137,5,2.684150943,5,6.818501336,5,67.0969993,5,75.53271497,6,78.80228137,5,14.55251943,6,-1.842591958,5,239.7600331,7,,,5795,2,,,28.34017997,7,,,20448,7,-2.259096361,5,4.865841791,6,4.442569942,6,1923,5,2650,7,4495268.861,9,24.84889187,6,90.65743945,3,-5.078125,5,12.24489796,7,,
11230,11060840,2022,서울특별시 동대문구,전농2동,,,,,166.125928,5,2.606710158,5,6.363961387,5,34.86389882,5,75.09305713,6,90.82278481,4,1.942061822,3,-2.00463437,5,204.1286863,7,,,3807,4,,,30.42435867,7,,,12513,6,-1.633259094,5,-2.579812964,5,6.042188059,6,639,5,1073,5,3415467.156,8,33.64485981,7,86.53136531,3,2.597402597,6,-2.222222222,5,,
11230,11060860,2022,서울특별시 동대문구,답십리2동,,,,,263.9513547,5,2.874587459,5,7.634902411,5,98.69391573,6,83.10010764,7,75.37977999,5,9.677072121,6,-1.909366838,5,228.4018987,7,,,5774,2,,,29.62392899,7,,,19491,7,0.656660413,5,-0.582734788,5,6.745120551,7,2743,6,2424,7,3823249.528,8,28.54209446,6,95.75200918,2,-0.092850511,6,-3.888888889,5,,
11230,11060870,2022,서울특별시 동대문구,장안1동,,,,,497.6620784,5,3.685554669,6,16.91208315,6,124.2250709,6,80.19810896,7,60.25641026,6,9.896443044,6,-0.452394027,6,190.9859155,7,,,6780,1,,,24.44300238,7,,,27738,9,-0.858895706,5,2.455248499,6,8.033780858,7,4729,7,5012,10,3940009.2,8,29.42762961,6,87.81627092,3,-4.910714286,5,-1.134930643,5,,
11230,11060880,2022,서울특별시 동대문구,장안2동,,,,,296.816624,5,2.984615385,5,17.1528844,6,67.95936641,5,78.11256396,6,20,10,17.52131893,7,-0.298608546,6,133.6045365,7,,,5419,2,,,23.65136173,7,,,22912,8,-2.755141638,5,-8.569526346,4,3.345031805,5,2201,6,3055,7,3721518.75,8,23.58398438,5,88.35705045,3,-6.020408163,5,-2.471910112,5,,
11230,11060890,2022,서울특별시 동대문구,이문1동,,,,,193.9075048,5,2.515390687,5,2.949482272,3,26.14234284,5,64.08839779,3,66.81222707,6,10.81952118,6,0.199789111,6,294.9587534,6,,,3218,5,,,23.41044668,7,,,13746,6,-2.954256671,4,-4.003290376,4,5.396925008,6,689,5,1267,5,3765967.599,8,36.65082471,8,95.03496503,2,-9.387755102,4,120,10,,
11230,11060900,2022,서울특별시 동대문구,이문2동,,,,,108.4006708,5,2.023917995,3,7.484524479,5,18.14300961,5,76.98307335,6,74.60212202,5,0.54762695,3,-1.551008155,5,217.230444,7,,,4110,4,,,30.05484461,7,,,13675,6,-0.157604413,5,2.351247601,6,6.527855937,7,357,5,878,5,3026402.436,7,25.22836016,6,89.64441672,3,-0.452488688,6,-29.41176471,4,,
11230,11060910,2022,서울특별시 동대문구,답십리1동,,,,,251.0217863,5,2.244623656,3,6.452095808,5,58.3573231,5,82.75778797,7,66.15873016,6,26.37044192,8,-2.945741782,5,119.7118156,7,,,4154,4,,,20.25057281,7,,,20513,8,0.572737686,5,2.303012746,6,8.488023952,8,1642,5,2976,7,4039940.426,9,22.22222222,5,94.64534075,3,-5.842696629,5,-3.448275862,5,,
11260,11070520,2022,서울특별시 중랑구,면목2동,,,,,243.5741541,5,2.533926065,5,28.53185596,7,43.85928131,5,74.62434836,6,68.89332004,6,8.969641214,6,-0.831635411,5,276.6068327,6,,,4777,3,,,27.54107812,7,,,17345,7,-0.067159167,5,4.141269272,6,2.012927054,3,1545,5,2137,6,3429370.98,8,33.93221723,7,83.23991031,4,1.092896175,6,1.057082452,6,,
11260,11070540,2022,서울특별시 중랑구,면목4동,,,,,265.4498186,5,1.872392638,3,13.28090869,5,27.56865082,5,78.58287342,6,73.24840764,5,9.560263486,6,-2.974407483,5,258.0092287,6,,,3914,4,,,30.03376304,7,,,13032,6,-0.140186916,5,3.048780488,6,2.315421581,5,1545,5,2445,7,3305521.851,8,40.06782946,8,89.53556731,3,13.38582677,8,2.094240838,6,,
11260,11070550,2022,서울특별시 중랑구,면목5동,,,,,223.8004621,5,2.918017159,5,27.73603398,7,46.35041457,5,83.83793411,7,74.30584335,5,51.42475512,10,-0.473484848,6,132.9043089,7,,,2375,6,,,22.5075815,7,,,10552,6,3.909902252,6,3.326011923,6,3.26690624,5,849,5,1049,5,3296892.78,8,35.07821901,7,86.00654664,3,8.943089431,7,6.511627907,6,,
11260,11070570,2022,서울특별시 중랑구,면목7동,,,,,206.4918735,5,2.396982008,3,19.24939467,6,42.33223117,5,77.66776678,6,69.96226415,6,17.61747603,7,-1.300790587,5,275.4017305,6,,,4456,3,,,28.93694396,7,,,15399,7,3.656126482,6,-3.46178968,5,7.336561743,7,909,5,1723,6,3332622.536,8,40.76255425,8,87.57062147,3,1.694915254,6,-0.469483568,5,,
11260,11070590,2022,서울특별시 중랑구,상봉1동,,,,,273.4491104,5,3.422384702,5,8.085456039,5,44.75393826,5,86.80688337,8,55.42797495,7,6.169534736,5,-2.058554437,5,162.4338624,7,,,3991,4,,,23.33508741,7,,,17103,7,-1.542857143,5,0.155520995,5,8.775677896,8,1054,5,1778,6,2834637.078,7,42.01298701,9,73.61784675,5,12.16545012,7,8.955223881,6,,
11260,11070600,2022,서울특별시 중랑구,상봉2동,,,,,422.5755481,5,2.655695386,5,10.31591738,5,94.70669563,6,84.4394773,7,75.15923567,5,36.96698762,10,-0.437539944,6,292.022792,6,,,3075,5,,,19.07095014,7,,,16124,7,2.893518519,6,-0.857275255,5,6.634264885,7,1918,5,3099,7,3105095.246,8,38.20033956,8,83.44370861,4,5.647840532,6,7.653061224,6,,
11260,11070610,2022,서울특별시 중랑구,중화1동,,,,,210.2840404,5,2.693759071,5,12.2575431,5,43.36454465,5,85.5826087,7,76.87296417,5,5.791304348,5,-2.518994442,5,240.2760351,7,,,3830,4,,,27.97049587,7,,,13693,6,4.448938322,7,-5.810684161,4,3.17887931,5,829,5,1378,5,3586833.098,8,36.31105398,8,78.73417722,4,-1.354401806,5,13.20754717,7,,
11260,11070620,2022,서울특별시 중랑구,중화2동,,,,,254.899559,5,2.72693383,5,11.15857826,5,46.83161849,5,69.2043222,5,76.04123711,5,22.62606418,8,-1.539698492,5,362.6319493,6,,,5153,3,,,28.75879004,7,,,17918,7,1.547531319,6,-4.071911494,4,3.263841422,5,1147,5,2146,6,3257372.835,8,38.61121709,8,90.07556675,3,2.04778157,6,-0.917431193,5,,
11260,11070640,2022,서울특별시 중랑구,묵1동,,,,,154.0873132,5,2.480668757,3,5.707666386,5,32.25900967,5,73.48909056,6,0,10,5.435412242,5,-0.908747786,5,183.064997,7,,,6140,2,,,24.92287709,7,,,24636,8,-1.559633028,5,-6.705694518,4,6.192080876,6,1101,5,1914,6,3492512.127,8,32.72407733,7,67.03797468,6,1.768172888,6,4.918032787,6,,
11260,11070650,2022,서울특별시 중랑구,묵2동,,,,,225.7414966,5,2.136490251,3,12.46414602,5,48.16326531,5,77.4409522,6,90.45257285,4,7.513483355,5,-1.832460733,5,277.7202073,6,,,3752,4,,,28.27004219,7,,,13272,6,0.261917234,5,-6.59761315,4,5.18904824,6,885,5,1795,6,2978010.424,7,29.06360424,6,70.47146402,5,-5.740740741,5,-7.333333333,5,,
11260,11070680,2022,서울특별시 중랑구,망우3동,,,,,213.3266407,5,2.750660793,5,28.53939782,7,32.56368428,5,64.61193612,5,85.96491228,4,13.11291678,6,-2.573506938,5,347.1754212,6,,,3503,5,,,30.65814808,7,,,11426,6,-3.598281418,4,-1.506373117,5,1.697629725,3,891,5,1135,5,3231277.494,8,41.40308191,8,85.95592004,3,-2.201257862,5,-1.287553648,5,,
11260,11070690,2022,서울특별시 중랑구,신내1동,,,,,318.4947706,5,4.883544304,7,8.095731813,5,44.93614338,5,86.73407657,8,91.62995595,3,4.72733558,5,-1.189239717,5,158.8001764,7,,,7200,1,,,27.3556231,7,,,26320,9,-1.64644714,5,9.130199892,7,2.376015206,5,3203,6,2370,7,1310931.503,6,15.07772021,4,61.67247387,6,5.290102389,6,11.49425287,7,,
11260,11070700,2022,서울특별시 중랑구,신내2동,,,,,362.0371755,5,5.405238829,7,0.555872292,3,29.70050331,5,89.66212809,8,96.64902998,3,0,3,-1.800831906,5,233.805117,7,,,4295,4,,,30.82167205,6,,,13935,6,5.803571429,7,3.726442033,6,3.164196123,5,2916,6,1298,5,1324221.341,6,0.609756098,1,80.64516129,4,-11.14551084,4,17.39130435,7,,
11260,11070710,2022,서울특별시 중랑구,면목본동,,,,,221.0958243,5,2.275075478,3,24.10793276,7,43.83900555,5,75.6903524,6,90.30694669,4,14.62738302,6,-0.997670112,5,310.5288932,6,,,6341,1,,,25.60882032,7,,,24761,8,-2.332580888,5,3.211267606,6,4.747861988,6,1635,5,2981,7,3830030.707,8,39.27865613,8,85.64323607,4,-5.988700565,5,-1.505376344,5,,
11260,11070720,2022,서울특별시 중랑구,면목3·8동,,,,,294.815611,5,2.670229612,5,16.39733136,6,40.76401521,5,71.64416203,5,83.37645537,4,9.150119142,6,-2.306232077,5,349.391069,6,,,5164,3,,,29.43120939,7,,,17546,7,-3.993558776,4,4.606131729,6,4.091919941,5,1303,5,2526,7,3131419.262,8,44.10377358,9,84.66180538,4,5.169340463,6,5.586592179,6,,
11260,11070730,2022,서울특별시 중랑구,망우본동,,,,,333.9528597,5,3.218299915,5,14.52263952,6,48.71729887,5,75.22199246,6,77.30789067,5,26.35932368,8,10.43694604,8,200.1760047,7,,,6824,1,,,26.99580663,7,,,25278,8,3.017944535,6,3.041098271,6,3.667953668,5,2050,6,3541,8,2235351.233,7,23.50963693,5,80.62342039,4,8.535178777,7,2.227722772,6,,
11290,11080580,2022,서울특별시 성북구,돈암1동,,,,,121.2332104,5,2.665499124,5,5.847568988,5,16.9114065,5,82.62021961,7,84.45487741,4,0.435441121,3,-2.165180091,5,246.7382329,7,,,2988,5,,,29.38053097,7,,,10170,5,5.764635603,7,2.833530106,6,5.584756899,6,502,5,571,3,4467300.064,9,20.30848329,5,79.57276368,4,7.36196319,7,,5,,
11290,11080590,2022,서울특별시 성북구,돈암2동,,,,,128.1093471,5,3.072644722,5,0.369412634,3,16.97937007,5,70.94972067,5,91.27346525,3,1.266294227,3,-1.120671563,5,117.9935275,7,,,3646,4,,,21.67399834,7,,,16822,7,4.197080292,6,7.978533095,7,3.287772442,5,1007,5,881,5,2261387.671,7,21.38508371,5,74.46808511,5,24.3902439,9,0,5,,
